network_id,ssid,bssid,scan_id,timestamp,channel,frequency,mean_rssi,strongest_rssi,observation_count,latitude,longitude,matched_access_points,residual_rmse,confidence_score,estimated_radius_m
Audi 62_5GHz | fa:6d:cc:a8:27:89,Audi 62_5GHz,fa:6d:cc:a8:27:89,scan_347,2026-04-08 13:32:12,149.0,5745.0,-88.0,-88,1,48.89024074648081,8.699835969652915,10.0,14.01120926895144,0.7137142703420897,27.12272579332028
Audi_5GHz | 5a:e4:03:98:ae:27,Audi_5GHz,5a:e4:03:98:ae:27,scan_529,2026-04-08 13:54:39,149.0,5745.0,-94.0,-94,1,48.8900767226516,8.69873997349208,5.0,5.419474343052189,0.9225987030292047,42.986623470822764
Audi_MMI_1456_5GHz | fa:51:e3:5d:0b:74,Audi_MMI_1456_5GHz,fa:51:e3:5d:0b:74,scan_574,2026-04-08 14:01:20,149.0,5745.0,-90.0,-90,1,,,,,,31.622776601683793
Audi_MMI_3047 | fa:6d:cc:32:41:57,Audi_MMI_3047,fa:6d:cc:32:41:57,scan_14,2026-04-08 11:35:48,6.0,2437.0,-94.0,-94,1,,,,,,42.986623470822764
Audi_MMI_6567_5GHz | 9a:49:14:18:70:3a,Audi_MMI_6567_5GHz,9a:49:14:18:70:3a,scan_303,2026-04-08 13:27:42,149.0,5745.0,-91.0,-91,1,,,,,,34.14548873833603
Audi_MMI_6753_5GHz | 5a:e4:03:38:2f:4a,Audi_MMI_6753_5GHz,5a:e4:03:38:2f:4a,scan_350,2026-04-08 13:32:19,149.0,5745.0,-84.0,-84,1,48.89026094893895,8.700025368419722,9.0,24.77011043170536,0.36334113345252345,19.952623149688797
Avenue Nail Studio | 4c:1b:86:7a:dc:8e,Avenue Nail Studio,4c:1b:86:7a:dc:8e,scan_298,2026-04-08 13:27:19,1.0,2412.0,-68.0,-68,1,,,,,,5.843414133735177
Avenue Nail Studio | 4c:1b:86:7a:dc:8e,Avenue Nail Studio,4c:1b:86:7a:dc:8e,scan_299,2026-04-08 13:27:26,1.0,2412.0,-62.0,-62,1,48.89052007705841,8.701695132372505,3.0,3.3338617229253553,0.8998573574214103,3.686945064519575
Axxep | 30:68:93:66:67:b3,Axxep,30:68:93:66:67:b3,scan_601,2026-04-08 14:04:43,5.0,2432.0,-92.0,-92,1,48.88653873087076,8.707792467122452,20.0,42.185507986143946,0.47409646001108025,36.869450645195755
Axxep | 30:68:93:66:67:b3,Axxep,30:68:93:66:67:b3,scan_602,2026-04-08 14:04:52,5.0,2432.0,-92.0,-92,1,48.88653873087076,8.707792467122452,20.0,42.185507986143946,0.47409646001108025,36.869450645195755
Axxep | 30:68:93:66:67:b3,Axxep,30:68:93:66:67:b3,scan_603,2026-04-08 14:05:01,5.0,2432.0,-92.0,-92,1,48.88653873087076,8.707792467122452,20.0,42.185507986143946,0.47409646001108025,36.869450645195755
BARMER-Hotspot | 04:5f:b9:87:b1:ee,BARMER-Hotspot,04:5f:b9:87:b1:ee,scan_576,2026-04-08 14:01:42,136.0,5680.0,-93.0,-93,1,,,,,,39.810717055349734
BEHELSA | 7c:ff:4d:1d:73:d1,BEHELSA,7c:ff:4d:1d:73:d1,scan_179,2026-04-08 13:11:43,8.0,2447.0,-86.0,-86,1,,,,,,23.263050671536263
BEHELSA | 7c:ff:4d:1d:73:d1,BEHELSA,7c:ff:4d:1d:73:d1,scan_189,2026-04-08 13:12:39,8.0,2447.0,-77.0,-77,1,48.89149656003552,8.699653239922208,12.0,3.518418217974478,3.4106235406285195,11.659144011798316
BEHELSA | 7c:ff:4d:1d:73:d1,BEHELSA,7c:ff:4d:1d:73:d1,scan_191,2026-04-08 13:12:46,8.0,2447.0,-71.0,-71,1,48.89150613138949,8.699934532021045,14.0,12.870736536277247,1.0877388376756707,7.3564225445964135
BENSI | 70:54:25:66:d4:44,BENSI,70:54:25:66:d4:44,scan_343,2026-04-08 13:31:58,11.0,2462.0,-63.0,-63,1,48.89031605295301,8.700038439131202,7.0,18.85842809104362,0.371186822475649,3.9810717055349722
BENSI | 70:54:25:66:d4:45,BENSI,70:54:25:66:d4:45,scan_325,2026-04-08 13:30:20,136.0,5680.0,-93.0,-93,1,48.89018331732612,8.700634654755644,12.0,26.17270791604101,0.4584928712189277,39.810717055349734
BENSI | 70:54:25:66:d4:45,BENSI,70:54:25:66:d4:45,scan_327,2026-04-08 13:30:41,136.0,5680.0,-88.0,-88,1,48.8902970412699,8.700240749328232,10.0,19.095355370591005,0.5236875567867737,27.12272579332028
BENSI | 70:54:25:66:d4:45,BENSI,70:54:25:66:d4:45,scan_336,2026-04-08 13:31:36,136.0,5680.0,-83.0,-83,1,48.89027336234054,8.700034463688626,18.0,28.97099958437292,0.6213109750520751,18.478497974222908
BENSI | 70:54:25:66:d4:45,BENSI,70:54:25:66:d4:45,scan_347,2026-04-08 13:32:12,136.0,5680.0,-75.0,-75,1,48.89024074648081,8.699835969652915,10.0,14.01120926895144,0.7137142703420897,10.0
BENSI | 70:54:25:66:d4:45,BENSI,70:54:25:66:d4:45,scan_370,2026-04-08 13:33:45,136.0,5680.0,-95.0,-95,1,48.890140337907575,8.699125780855889,5.0,18.47625729363591,0.2706175780374218,46.4158883361278
BENSI | 70:54:25:66:d4:45,BENSI,70:54:25:66:d4:45,scan_500,2026-04-08 13:51:27,136.0,5680.0,-91.0,-91,1,48.89053247797006,8.700347928957209,16.0,7.6718345574396025,2.08555070892194,34.14548873833603
BENSI | 70:54:25:66:d4:45,BENSI,70:54:25:66:d4:45,scan_505,2026-04-08 13:52:21,136.0,5680.0,-88.0,-88,1,48.8901163920526,8.699919723431927,3.0,5.904174478607371,0.5081150651746349,27.12272579332028
BENSI | 70:54:25:66:d4:45,BENSI,70:54:25:66:d4:45,scan_509,2026-04-08 13:52:56,136.0,5680.0,-72.0,-72,1,48.89024854230016,8.699682477516964,5.0,18.207079092492854,0.2746184588203168,7.943282347242816
BHK-Gast | 7c:5a:1c:2b:69:58,BHK-Gast,7c:5a:1c:2b:69:58,scan_366,2026-04-08 13:33:29,36.0,5180.0,-92.0,-92,1,48.88997477538215,8.698791702962199,6.0,13.233601890236184,0.453391302667706,36.869450645195755
BHK-Gast | 7c:5a:1c:2b:7d:08,BHK-Gast,7c:5a:1c:2b:7d:08,scan_531,2026-04-08 13:54:48,36.0,5180.0,-88.0,-88,1,48.88990776266639,8.698767361926699,8.0,22.299792502905362,0.3587477326956163,27.12272579332028
BHK-Intern | 7c:5a:1c:2b:69:57,BHK-Intern,7c:5a:1c:2b:69:57,scan_74,2026-04-08 12:52:56,36.0,5180.0,-91.0,-91,1,48.89018763656481,8.698817335710471,12.0,12.26080207430192,0.9787287917445019,34.14548873833603
BHK-Intern | 7c:5a:1c:2b:69:57,BHK-Intern,7c:5a:1c:2b:69:57,scan_526,2026-04-08 13:54:23,36.0,5180.0,-91.0,-91,1,48.889971152062465,8.69865983327271,6.0,6.306980942473475,0.9513268003703397,34.14548873833603
BHK-Intern | 7c:5a:1c:2b:7c:ff,BHK-Intern,7c:5a:1c:2b:7c:ff,scan_534,2026-04-08 13:55:09,11.0,2462.0,-81.0,-81,1,,,,,,15.848931924611133
BHK-Mobile | 7c:5a:1c:2b:7d:09,BHK-Mobile,7c:5a:1c:2b:7d:09,scan_531,2026-04-08 13:54:48,36.0,5180.0,-89.0,-89,1,48.88990776266639,8.698767361926699,8.0,22.299792502905362,0.3587477326956163,29.286445646252357
BMW 30908 | b6:c2:6a:c8:db:66,BMW 30908,b6:c2:6a:c8:db:66,scan_522,2026-04-08 13:53:48,44.0,5220.0,-88.0,-88,1,48.88876369157776,8.701459978337182,3.0,269.81090034171683,0.01111889844406021,27.12272579332028
BMW 30908 | b6:c2:6a:c8:db:68,BMW 30908,b6:c2:6a:c8:db:68,scan_522,2026-04-08 13:53:48,11.0,2462.0,-68.0,-68,1,48.88876369157776,8.701459978337182,3.0,269.81090034171683,0.01111889844406021,5.843414133735177
BT-NB | 74:88:bb:76:1f:ac,BT-NB,74:88:bb:76:1f:ac,scan_191,2026-04-08 13:12:46,140.0,5700.0,-94.0,-94,1,48.89150613138949,8.699934532021045,14.0,12.870736536277247,1.0877388376756707,42.986623470822764
BT-NB | 74:88:bb:76:1f:ac,BT-NB,74:88:bb:76:1f:ac,scan_204,2026-04-08 13:13:59,140.0,5700.0,-89.0,-89,1,48.891263968093966,8.700208437142411,3.0,3.737095584991199,0.8027624479417925,29.286445646252357
BT-NB | 74:88:bb:76:1f:ac,BT-NB,74:88:bb:76:1f:ac,scan_208,2026-04-08 13:14:22,140.0,5700.0,-83.0,-83,1,48.89128556509415,8.700239655337901,19.0,26.225572023630217,0.7244837208080835,18.478497974222908
BT-NB | 74:88:bb:76:1f:ac,BT-NB,74:88:bb:76:1f:ac,scan_247,2026-04-08 13:22:36,140.0,5700.0,-93.0,-93,1,48.89120752884815,8.70053850023175,3.0,8.490426927986874,0.353339122454625,39.810717055349734
BabaCut | 04:b4:fe:08:37:a8,BabaCut,04:b4:fe:08:37:a8,scan_33,2026-04-08 12:10:31,124.0,5620.0,-93.0,-93,1,48.88966025945055,8.698059695931475,8.0,4.394810701586937,1.82032868835767,39.810717055349734
BabaCut | 04:b4:fe:08:37:a8,BabaCut,04:b4:fe:08:37:a8,scan_64,2026-04-08 12:51:27,124.0,5620.0,-88.0,-88,1,48.88985474091563,8.698848242866642,5.0,3.833612065584513,1.3042529902507616,27.12272579332028
BabaCut | 04:b4:fe:08:37:a8,BabaCut,04:b4:fe:08:37:a8,scan_68,2026-04-08 12:52:03,124.0,5620.0,-78.0,-78,1,48.889892149196584,8.698913866840003,5.0,17.08985979759319,0.2925711538431792,12.589254117941675
BabaCut | 04:b4:fe:08:37:a8,BabaCut,04:b4:fe:08:37:a8,scan_69,2026-04-08 12:52:12,124.0,5620.0,-70.0,-70,1,48.88995661907343,8.698791703096063,14.0,13.338367390223933,1.049603717637962,6.812920690579613
BabaCut | 04:b4:fe:08:37:a8,BabaCut,04:b4:fe:08:37:a8,scan_524,2026-04-08 13:54:14,124.0,5620.0,-92.0,-92,1,48.89018168907248,8.699143467266175,5.0,27.35601562936552,0.18277515511552467,36.869450645195755
BabaCut | 04:b4:fe:08:37:a8,BabaCut,04:b4:fe:08:37:a8,scan_531,2026-04-08 13:54:48,124.0,5620.0,-76.0,-76,1,48.88990776266639,8.698767361926699,8.0,22.299792502905362,0.3587477326956163,10.7977516232771
BabaCut | 04:b4:fe:08:37:a8,BabaCut,04:b4:fe:08:37:a8,scan_533,2026-04-08 13:55:03,124.0,5620.0,-71.0,-71,1,48.88996163001398,8.698486328285316,7.0,9.123723221117519,0.7672306393291274,7.3564225445964135
BabaCut_Gastzugang | 06:b4:fe:08:37:a8,BabaCut_Gastzugang,06:b4:fe:08:37:a8,scan_33,2026-04-08 12:10:31,124.0,5620.0,-93.0,-93,1,48.88966025945055,8.698059695931475,8.0,4.394810701586937,1.82032868835767,39.810717055349734
BabaCut_Gastzugang | 06:b4:fe:08:37:a8,BabaCut_Gastzugang,06:b4:fe:08:37:a8,scan_64,2026-04-08 12:51:27,124.0,5620.0,-88.0,-88,1,48.88985474091563,8.698848242866642,5.0,3.833612065584513,1.3042529902507616,27.12272579332028
BabaCut_Gastzugang | 06:b4:fe:08:37:a8,BabaCut_Gastzugang,06:b4:fe:08:37:a8,scan_68,2026-04-08 12:52:03,124.0,5620.0,-79.0,-79,1,48.889892149196584,8.698913866840003,5.0,17.08985979759319,0.2925711538431792,13.593563908785255
BabaCut_Gastzugang | 06:b4:fe:08:37:a8,BabaCut_Gastzugang,06:b4:fe:08:37:a8,scan_69,2026-04-08 12:52:12,124.0,5620.0,-70.0,-70,1,48.88995661907343,8.698791703096063,14.0,13.338367390223933,1.049603717637962,6.812920690579613
BabaCut_Gastzugang | 06:b4:fe:08:37:a8,BabaCut_Gastzugang,06:b4:fe:08:37:a8,scan_522,2026-04-08 13:53:48,124.0,5620.0,-93.0,-93,1,48.88876369157776,8.701459978337182,3.0,269.81090034171683,0.01111889844406021,39.810717055349734
BabaCut_Gastzugang | 06:b4:fe:08:37:a8,BabaCut_Gastzugang,06:b4:fe:08:37:a8,scan_528,2026-04-08 13:54:32,124.0,5620.0,-83.0,-83,1,48.89010152839834,8.698796769607167,10.0,12.134154558587838,0.8241200449290956,18.478497974222908
BabaCut_Gastzugang | 06:b4:fe:08:37:a8,BabaCut_Gastzugang,06:b4:fe:08:37:a8,scan_531,2026-04-08 13:54:48,124.0,5620.0,-75.0,-75,1,48.88990776266639,8.698767361926699,8.0,22.299792502905362,0.3587477326956163,10.0
BabaCut_Gastzugang | 06:b4:fe:08:37:a8,BabaCut_Gastzugang,06:b4:fe:08:37:a8,scan_533,2026-04-08 13:55:03,124.0,5620.0,-70.0,-70,1,48.88996163001398,8.698486328285316,7.0,9.123723221117519,0.7672306393291274,6.812920690579613
Balkan backery lejla | 34:e1:a9:56:50:05,Balkan backery lejla,34:e1:a9:56:50:05,scan_336,2026-04-08 13:31:36,11.0,2462.0,-73.0,-73,1,48.89027336234054,8.700034463688626,18.0,28.97099958437292,0.6213109750520751,8.576958985908941
Balkan backery lejla | 34:e1:a9:56:50:06,Balkan backery lejla,34:e1:a9:56:50:06,scan_209,2026-04-08 13:14:27,60.0,5300.0,-91.0,-91,1,48.89053047089163,8.700155551942606,4.0,5.161737169903195,0.7749329088902481,34.14548873833603
Balkan backery lejla | 34:e1:a9:56:50:06,Balkan backery lejla,34:e1:a9:56:50:06,scan_311,2026-04-08 13:28:26,60.0,5300.0,-93.0,-93,1,48.8902056849712,8.70122681179503,7.0,42.694237177843114,0.16395655392181985,39.810717055349734
Balkan backery lejla | 34:e1:a9:56:50:06,Balkan backery lejla,34:e1:a9:56:50:06,scan_328,2026-04-08 13:30:48,60.0,5300.0,-86.0,-86,1,48.89041578850088,8.70017523545587,21.0,15.538276825981757,1.3515012144001466,23.263050671536263
Balkan backery lejla | 34:e1:a9:56:50:06,Balkan backery lejla,34:e1:a9:56:50:06,scan_331,2026-04-08 13:31:02,60.0,5300.0,-81.0,-81,1,48.89033084249887,8.70043640206094,16.0,13.073539664822487,1.223846059308013,15.848931924611133
Balkan backery lejla | 34:e1:a9:56:50:06,Balkan backery lejla,34:e1:a9:56:50:06,scan_333,2026-04-08 13:31:22,60.0,5300.0,-76.0,-76,1,48.89033925276907,8.700367910261683,24.0,21.839192866678733,1.098941712109614,10.7977516232771
Balkan backery lejla | 34:e1:a9:56:50:06,Balkan backery lejla,34:e1:a9:56:50:06,scan_338,2026-04-08 13:31:46,60.0,5300.0,-69.0,-69,1,48.890353258616,8.700009669273866,15.0,33.186907192426474,0.4519854746640303,6.309573444801933
Balkan backery lejla_EXT | 78:8c:b5:d3:57:96,Balkan backery lejla_EXT,78:8c:b5:d3:57:96,scan_341,2026-04-08 13:31:51,11.0,2462.0,-66.0,-66,1,48.89072849483904,8.700283626795647,5.0,30.851265219424544,0.16206790757002423,5.011872336272722
Balkan backery lejla_EXT | 78:8c:b5:d3:57:97,Balkan backery lejla_EXT,78:8c:b5:d3:57:97,scan_76,2026-04-08 12:53:13,60.0,5300.0,-92.0,-92,1,48.89018866572046,8.699339157638391,14.0,55.06637432667078,0.25423863784725803,36.869450645195755
Balkan backery lejla_EXT | 78:8c:b5:d3:57:97,Balkan backery lejla_EXT,78:8c:b5:d3:57:97,scan_327,2026-04-08 13:30:41,60.0,5300.0,-84.0,-84,1,48.8902970412699,8.700240749328232,10.0,19.095355370591005,0.5236875567867737,19.952623149688797
Balkan backery lejla_EXT | 78:8c:b5:d3:57:97,Balkan backery lejla_EXT,78:8c:b5:d3:57:97,scan_331,2026-04-08 13:31:02,60.0,5300.0,-79.0,-79,1,48.89033084249887,8.70043640206094,16.0,13.073539664822487,1.223846059308013,13.593563908785255
Balkan backery lejla_EXT | 78:8c:b5:d3:57:97,Balkan backery lejla_EXT,78:8c:b5:d3:57:97,scan_336,2026-04-08 13:31:36,60.0,5300.0,-69.0,-69,1,48.89027336234054,8.700034463688626,18.0,28.97099958437292,0.6213109750520751,6.309573444801933
Basic Hemp CBD aid 5Ghz | 1c:ed:6f:d1:ab:a3,Basic Hemp CBD aid 5Ghz,1c:ed:6f:d1:ab:a3,scan_337,2026-04-08 13:31:44,36.0,5180.0,-90.0,-90,1,48.89032368991424,8.699686428298838,19.0,44.1579984948209,0.43027312486159053,31.622776601683793
Basic Hemp CBD aid 5Ghz | 1c:ed:6f:d1:ab:a3,Basic Hemp CBD aid 5Ghz,1c:ed:6f:d1:ab:a3,scan_350,2026-04-08 13:32:19,36.0,5180.0,-85.0,-85,1,48.89026094893895,8.700025368419722,9.0,24.77011043170536,0.36334113345252345,21.544346900318832
Basic Hemp Gastzugang | 1e:ed:6f:d1:ab:a3,Basic Hemp Gastzugang,1e:ed:6f:d1:ab:a3,scan_347,2026-04-08 13:32:12,36.0,5180.0,-87.0,-87,1,48.89024074648081,8.699835969652915,10.0,14.01120926895144,0.7137142703420897,25.118864315095795
Belkin.3f94 | 34:2c:c4:3d:1c:c5,Belkin.3f94,34:2c:c4:3d:1c:c5,scan_84,2026-04-08 12:54:26,48.0,5240.0,-83.0,-83,1,48.890400690104585,8.698775989214377,6.0,7.415903438937173,0.8090720233083164,18.478497974222908
Belkin.3f94 | 34:2c:c4:3d:1c:c5,Belkin.3f94,34:2c:c4:3d:1c:c5,scan_87,2026-04-08 12:54:53,48.0,5240.0,-73.0,-73,1,48.89054617649806,8.69885870124446,11.0,19.280966920588185,0.5705108071242121,8.576958985908941
BerAW-PF | dc:39:6f:19:0f:8d,BerAW-PF,dc:39:6f:19:0f:8d,scan_87,2026-04-08 12:54:53,60.0,5300.0,-90.0,-90,1,48.89054617649806,8.69885870124446,11.0,19.280966920588185,0.5705108071242121,31.622776601683793
BerAW-PF | dc:39:6f:19:0f:8d,BerAW-PF,dc:39:6f:19:0f:8d,scan_90,2026-04-08 12:55:21,60.0,5300.0,-83.0,-83,1,48.89079271092365,8.699031056081369,7.0,11.982394665258566,0.5841904056369978,18.478497974222908
BerAW-PF | dc:39:6f:19:0f:8d,BerAW-PF,dc:39:6f:19:0f:8d,scan_94,2026-04-08 12:55:48,60.0,5300.0,-78.0,-78,1,48.89117803491143,8.699016949134577,14.0,6.303895535280955,2.2208489848295114,12.589254117941675
BerAW-PF | dc:39:6f:19:0f:8d,BerAW-PF,dc:39:6f:19:0f:8d,scan_108,2026-04-08 12:57:45,60.0,5300.0,-71.0,-71,1,,,,,,7.3564225445964135
BerAW-PF | dc:39:6f:19:0f:8d,BerAW-PF,dc:39:6f:19:0f:8d,scan_172,2026-04-08 13:11:14,60.0,5300.0,-58.0,-58,1,48.89132967223245,8.6993800468851,11.0,11.37570710104058,0.966972857361437,3.0
BerAW-PF | dc:39:6f:19:0f:8e,BerAW-PF,dc:39:6f:19:0f:8e,scan_101,2026-04-08 12:56:45,11.0,2462.0,-77.0,-77,1,48.89112173378877,8.699261534111105,6.0,4.975835786363509,1.2058275750263416,11.659144011798316
BerAW-PF | dc:39:6f:19:0f:8e,BerAW-PF,dc:39:6f:19:0f:8e,scan_113,2026-04-08 12:58:54,11.0,2462.0,-71.0,-71,1,,,,,,7.3564225445964135
BerAW-PF | dc:39:6f:19:0f:8e,BerAW-PF,dc:39:6f:19:0f:8e,scan_170,2026-04-08 13:11:04,11.0,2462.0,-66.0,-66,1,48.891392450435745,8.699294583409792,5.0,4.926684087526637,1.0148813910473748,5.011872336272722
BerAW-PF | dc:39:6f:19:0f:8e,BerAW-PF,dc:39:6f:19:0f:8e,scan_172,2026-04-08 13:11:14,11.0,2462.0,-61.0,-61,1,48.89132967223245,8.6993800468851,11.0,11.37570710104058,0.966972857361437,3.4145488738336014
Beratung-PF | 2c:91:ab:6c:12:c9,Beratung-PF,2c:91:ab:6c:12:c9,scan_557,2026-04-08 13:58:04,44.0,5220.0,-93.0,-93,1,,,,,,39.810717055349734
BiberSmile | 92:30:66:60:b5:7d,BiberSmile,92:30:66:60:b5:7d,scan_294,2026-04-08 13:27:04,1.0,2412.0,-75.0,-75,1,48.89089023415313,8.701814559869424,4.0,14.032889691543152,0.2850446406922574,10.0
BiberSmile | 92:30:66:60:bb:51,BiberSmile,92:30:66:60:bb:51,scan_467,2026-04-08 13:45:03,1.0,2412.0,-81.0,-81,1,,,,,,15.848931924611133
BiberSmile | 92:30:66:60:bb:51,BiberSmile,92:30:66:60:bb:51,scan_469,2026-04-08 13:45:12,1.0,2412.0,-76.0,-76,1,,,,,,10.7977516232771
BiberSmile | 96:30:66:60:b5:7e,BiberSmile,96:30:66:60:b5:7e,scan_285,2026-04-08 13:26:14,149.0,5745.0,-93.0,-93,1,48.89117310206546,8.702030625514153,5.0,1.1134759129743168,4.4904428930519025,39.810717055349734
BiberSmile | 96:30:66:60:b5:7e,BiberSmile,96:30:66:60:b5:7e,scan_288,2026-04-08 13:26:30,149.0,5745.0,-85.0,-85,1,48.89110811866693,8.70204571492442,3.0,13.471495664954594,0.22269242217880428,21.544346900318832
BiberSmile | 96:30:66:60:b5:7e,BiberSmile,96:30:66:60:b5:7e,scan_291,2026-04-08 13:26:49,149.0,5745.0,-78.0,-78,1,48.890881587720735,8.701558216471868,4.0,28.33872901288572,0.1411495906602299,12.589254117941675
BiberSmile | 96:30:66:60:bb:52,BiberSmile,96:30:66:60:bb:52,scan_289,2026-04-08 13:26:35,161.0,5805.0,-89.0,-89,1,48.891029869736805,8.702057284183105,8.0,4.301073004757754,1.8600009790930248,29.286445646252357
BiberSmile | 96:30:66:60:bb:52,BiberSmile,96:30:66:60:bb:52,scan_294,2026-04-08 13:27:04,161.0,5805.0,-80.0,-80,1,48.89089023415313,8.701814559869424,4.0,14.032889691543152,0.2850446406922574,14.677992676220699
Black & White Gastzugang | d6:24:dd:30:ba:a8,Black & White Gastzugang,d6:24:dd:30:ba:a8,scan_74,2026-04-08 12:52:56,60.0,5300.0,-95.0,-95,1,48.89018763656481,8.698817335710471,12.0,12.26080207430192,0.9787287917445019,46.4158883361278
Black & White Gastzugang | d6:24:dd:30:ba:a8,Black & White Gastzugang,d6:24:dd:30:ba:a8,scan_75,2026-04-08 12:53:04,60.0,5300.0,-85.0,-85,1,48.8902920058005,8.699587263165922,29.0,27.009098222039654,1.0737122639783565,21.544346900318832
Black & White Gastzugang | d6:24:dd:30:ba:a8,Black & White Gastzugang,d6:24:dd:30:ba:a8,scan_78,2026-04-08 12:53:31,60.0,5300.0,-79.0,-79,1,48.89024855769022,8.699370727742918,12.0,40.73174709434302,0.2946104907360236,13.593563908785255
Black & White Gastzugang | d6:24:dd:30:ba:a8,Black & White Gastzugang,d6:24:dd:30:ba:a8,scan_330,2026-04-08 13:31:00,60.0,5300.0,-89.0,-89,1,48.89023412900729,8.700429864980787,15.0,26.998418008209942,0.5555881087343212,29.286445646252357
Black & White Gastzugang | d6:24:dd:30:ba:a8,Black & White Gastzugang,d6:24:dd:30:ba:a8,scan_352,2026-04-08 13:32:28,60.0,5300.0,-78.0,-78,1,,,,,,12.589254117941675
Black & White Gastzugang | d6:24:dd:30:ba:a8,Black & White Gastzugang,d6:24:dd:30:ba:a8,scan_360,2026-04-08 13:32:59,60.0,5300.0,-61.0,-61,1,48.89015587811476,8.699398577287916,5.0,21.493526216222627,0.23262818532894616,3.4145488738336014
Black&White by Nafiye | d4:24:dd:30:ba:a8,Black&White by Nafiye,d4:24:dd:30:ba:a8,scan_74,2026-04-08 12:52:56,60.0,5300.0,-91.0,-91,1,48.89018763656481,8.698817335710471,12.0,12.26080207430192,0.9787287917445019,34.14548873833603
Black&White by Nafiye | d4:24:dd:30:ba:a8,Black&White by Nafiye,d4:24:dd:30:ba:a8,scan_75,2026-04-08 12:53:04,60.0,5300.0,-86.0,-86,1,48.8902920058005,8.699587263165922,29.0,27.009098222039654,1.0737122639783565,23.263050671536263
Black&White by Nafiye | d4:24:dd:30:ba:a8,Black&White by Nafiye,d4:24:dd:30:ba:a8,scan_78,2026-04-08 12:53:31,60.0,5300.0,-79.0,-79,1,48.89024855769022,8.699370727742918,12.0,40.73174709434302,0.2946104907360236,13.593563908785255
Black&White by Nafiye | d4:24:dd:30:ba:a8,Black&White by Nafiye,d4:24:dd:30:ba:a8,scan_330,2026-04-08 13:31:00,60.0,5300.0,-90.0,-90,1,48.89023412900729,8.700429864980787,15.0,26.998418008209942,0.5555881087343212,31.622776601683793
Black&White by Nafiye | d4:24:dd:30:ba:a8,Black&White by Nafiye,d4:24:dd:30:ba:a8,scan_352,2026-04-08 13:32:28,60.0,5300.0,-77.0,-77,1,,,,,,11.659144011798316
Black&White by Nafiye | d4:24:dd:30:ba:a8,Black&White by Nafiye,d4:24:dd:30:ba:a8,scan_360,2026-04-08 13:32:59,60.0,5300.0,-60.0,-60,1,48.89015587811476,8.699398577287916,5.0,21.493526216222627,0.23262818532894616,3.1622776601683795
Bleon Aliu | 48:5d:35:ee:9b:2d,Bleon Aliu,48:5d:35:ee:9b:2d,scan_595,2026-04-08 14:04:16,7.0,2442.0,-79.0,-79,1,,,,,,13.593563908785255
Bleon Aliu | 48:5d:35:ee:9b:2d,Bleon Aliu,48:5d:35:ee:9b:2d,scan_598,2026-04-08 14:04:27,7.0,2442.0,-79.0,-79,1,,,,,,13.593563908785255
Box_Praxis | dc:39:6f:4b:6c:60,Box_Praxis,dc:39:6f:4b:6c:60,scan_165,2026-04-08 13:10:39,52.0,5260.0,-90.0,-90,1,48.891256674605046,8.699517101570683,17.0,4.798411059734762,3.5428394500532217,31.622776601683793
Buntes Gastnetz | 7a:ed:6f:ba:97:04,Buntes Gastnetz,7a:ed:6f:ba:97:04,scan_185,2026-04-08 13:12:19,116.0,5580.0,-94.0,-94,1,48.89163857714259,8.6995002473608,7.0,2.2746308193257767,3.07742247248495,42.986623470822764
Buntes Gastnetz | 7a:ed:6f:ba:97:04,Buntes Gastnetz,7a:ed:6f:ba:97:04,scan_187,2026-04-08 13:12:24,116.0,5580.0,-89.0,-89,1,48.89153064494775,8.699537092185098,9.0,4.831807406789055,1.8626570229919177,29.286445646252357
Buntes Gastnetz | 7a:ed:6f:ba:97:04,Buntes Gastnetz,7a:ed:6f:ba:97:04,scan_218,2026-04-08 13:15:04,116.0,5580.0,-94.0,-94,1,48.89143261778137,8.700578037526961,5.0,19.239477788501333,0.2598823135931631,42.986623470822764
Buntes Netz 2 | 1c:ed:6f:ba:97:03,Buntes Netz 2,1c:ed:6f:ba:97:03,scan_185,2026-04-08 13:12:19,116.0,5580.0,-94.0,-94,1,48.89163857714259,8.6995002473608,7.0,2.2746308193257767,3.07742247248495,42.986623470822764
Buntes Netz 2 | 1c:ed:6f:ba:97:03,Buntes Netz 2,1c:ed:6f:ba:97:03,scan_187,2026-04-08 13:12:24,116.0,5580.0,-89.0,-89,1,48.89153064494775,8.699537092185098,9.0,4.831807406789055,1.8626570229919177,29.286445646252357
Buntes Netz 2 | 1c:ed:6f:ba:97:03,Buntes Netz 2,1c:ed:6f:ba:97:03,scan_192,2026-04-08 13:12:53,116.0,5580.0,-84.0,-84,1,48.89135995922422,8.699774560291653,17.0,8.397689270508412,2.0243664003741815,19.952623149688797
CARLINK-20FEBC | 68:8f:c9:2c:20:44,CARLINK-20FEBC,68:8f:c9:2c:20:44,scan_13,2026-04-08 11:35:28,36.0,5180.0,-91.0,-91,1,,,,,,34.14548873833603
CARLINK-FDF98A | 68:8f:c9:b9:e4:90,CARLINK-FDF98A,68:8f:c9:b9:e4:90,scan_59,2026-04-08 12:50:43,36.0,5180.0,-83.0,-83,1,48.889690633640775,8.698423218880016,8.0,6.173979342628648,1.2957607332378764,18.478497974222908
